Timestamp,Sensor_ID,Temperature_C,Humidity_%,System_Load_%,Power_Consumption_kW,Maintenance_Status,Anomaly_Label
2025-02-19 11:45:00,Sensor_5,-23.94388811199638,47.13791207109977,60.1479935791786,8.248165577629008,0,0
2025-01-09 23:45:00,Sensor_7,-17.267596821480797,51.547659651521194,58.041749470736846,7.681358872629082,0,0
2025-02-11 11:30:00,Sensor_4,-20.05091706696606,55.47793000137155,54.50247296454093,7.689098576760746,1,0
2025-01-30 17:45:00,Sensor_1,-21.482053832730145,57.08063141040753,50.49526590544788,7.543770991016512,0,0
2025-02-12 03:30:00,Sensor_3,-19.829148778204797,62.52632622736732,53.13533093722038,8.444472020144842,0,0
2025-02-08 09:00:00,Sensor_3,-23.65997692419954,43.870891156591384,54.41087181988721,7.23486872709778,0,0
2025-02-15 17:45:00,Sensor_1,-21.30998652146897,47.084442614567784,70.83568038364795,9.164075971141186,0,0
2025-01-05 16:15:00,Sensor_8,-22.696871554158694,45.68286751652448,60.432064552832934,5.786576236910336,0,0
2025-01-23 09:30:00,Sensor_4,-18.520251663966068,48.19489741198857,66.94540456926782,5.947153735770282,0,0
2025-01-12 14:45:00,Sensor_5,-25.25055465361734,54.492747501706084,75.0244435175394,8.906171272727306,0,0
2025-01-30 13:15:00,Sensor_3,-22.909311382009935,49.64639975549894,66.85715054497497,6.242989469637731,0,0
2025-02-05 17:00:00,Sensor_4,-20.790622440846246,51.30865219096942,40.503801257444046,6.06524956548897,1,0
2025-01-23 20:15:00,Sensor_1,-23.019115863433683,56.10214954794432,92.63498545940325,10.159217586181635,1,1
2025-02-04 18:30:00,Sensor_4,-21.706701714606748,41.42679029766325,78.02297831976401,9.157670314911135,0,0
2025-01-23 13:30:00,Sensor_2,-18.820175336970507,48.27228629291255,63.17740665307654,8.177135728194344,0,0
2025-01-16 21:30:00,Sensor_10,-16.78853423516348,47.13885048580865,71.9630934868669,8.13350940319703,0,0
2025-01-03 17:45:00,Sensor_6,-21.584813064819773,51.396579208862526,77.41375093026772,7.130139130317763,0,0
2025-01-14 12:45:00,Sensor_2,-21.977259479318246,52.07251360281433,79.2039449479468,6.890756604774655,0,0
2025-02-05 14:30:00,Sensor_9,-22.82625286902632,49.11010125583694,69.23416043977183,6.561692459602995,0,0
2025-02-01 15:00:00,Sensor_2,-31.9879544390383,58.21362953698983,62.830918768969646,7.003739300878211,0,1
2025-01-29 06:00:00,Sensor_4,-20.5569703123387,53.08703545933997,69.30408458431198,5.085746814162407,0,0
2025-01-09 04:30:00,Sensor_4,-23.6949564668914,49.08801506308722,64.47303460326508,8.074323183893346,0,0
2025-02-21 23:00:00,Sensor_1,-21.87818320913378,49.143583377679064,55.589272614597434,3.2696002448561474,0,0
2025-02-11 08:15:00,Sensor_7,-22.839503657630743,49.73436930622771,69.23503306234518,6.211344029714537,0,0
2025-01-26 02:15:00,Sensor_1,-21.137340635101545,52.90572778504337,58.30007449724345,3.746086664088867,0,0
2025-02-01 17:30:00,Sensor_8,-20.684667444394705,52.25498685216307,74.17001549274883,5.232292882982399,0,0
2025-01-03 10:45:00,Sensor_3,-13.945156728172137,43.29469290518098,62.76074175083052,7.825110131797462,0,1
2025-02-04 17:30:00,Sensor_8,-20.45888490474637,43.80592490937859,74.05059914461316,6.583831653537456,0,0
2025-01-12 04:30:00,Sensor_8,-19.599860090775994,49.39262990724978,62.97756282916988,7.675985245251411,1,0
2025-02-16 07:30:00,Sensor_10,-12.21645459458978,47.69892870461475,63.349256601293064,11.065836438766151,0,1
2025-02-17 00:00:00,Sensor_10,-20.449763773870398,44.87874344686063,72.67239422321721,7.604299994844339,0,0
2025-01-31 02:30:00,Sensor_5,-24.039697067474947,76.54747031199777,81.10087102681545,7.523134456333476,0,1
2025-01-08 17:45:00,Sensor_3,-18.98518872050896,43.78533326544716,83.56183639818974,6.559589046673393,0,0
2025-02-11 01:45:00,Sensor_9,-24.524236857102768,56.96047622060591,65.75202236660076,6.819151828309708,0,0
2025-01-11 11:15:00,Sensor_1,-16.0119962820764,43.32772959423542,72.53935604983457,5.879373396257444,0,0
2025-01-01 03:00:00,Sensor_1,-13.130848436150163,55.2627524729917,91.59995938098837,5.255856762908333,0,1
2025-01-20 06:30:00,Sensor_2,-23.801683982698414,49.2491217430255,56.977761588572854,7.860608417874179,0,0
2025-02-21 01:15:00,Sensor_10,-19.184461494396018,50.31701755430246,69.89270922492084,7.943767582835724,0,0
2025-02-07 12:45:00,Sensor_6,-21.379383108164205,47.365519973314456,59.235211317383865,6.497934138227233,0,0
2025-01-24 13:00:00,Sensor_2,-20.855618649643123,68.27352286811781,76.51123699606742,8.561870008580257,0,0
2025-02-15 11:15:00,Sensor_4,-23.128392234479573,45.94060165566634,74.32897153245698,7.933832911374929,0,0
2025-01-11 05:45:00,Sensor_6,-18.34620186866121,45.46065595761296,72.30729682082087,7.409552226698438,0,0
2025-02-20 17:15:00,Sensor_2,-22.89730461817897,43.15875377509492,76.93622785425177,4.532903787196741,0,0
2025-01-21 09:45:00,Sensor_4,-19.156074655933605,42.94095889629339,61.54122399995997,7.5732727003564095,1,0
2025-01-24 05:00:00,Sensor_7,-24.44510216844095,51.372379007889045,62.17390869489629,6.5941595232814425,1,0
2025-01-19 08:30:00,Sensor_1,-18.409767061973906,44.31679558266381,66.5156222251443,7.740349241334416,0,0
2025-01-14 10:00:00,Sensor_9,-22.551904484202634,53.01862787728766,62.48119864134433,3.869673792810442,0,0
2025-01-11 14:00:00,Sensor_10,-22.665091254670607,53.1069516826915,56.228070527511065,13.31931320923566,0,1
2025-01-23 10:15:00,Sensor_10,-22.65292433008655,48.76488463181366,86.37747342803168,6.106855499323732,0,0
2025-02-17 17:30:00,Sensor_7,-21.372780745359954,51.50374508590398,54.468069053370314,8.487056086788643,0,0
2025-02-16 20:45:00,Sensor_9,-23.01675073691324,58.694959051634264,76.60099792573574,7.970434065726405,0,0
2025-02-16 17:15:00,Sensor_7,-20.61096662803585,45.103403973577244,65.65319549358469,7.229761550030155,1,0
2025-01-07 07:45:00,Sensor_1,-23.93968313244333,42.40447354378718,69.69035465671969,7.3639015765633316,1,0
2025-02-12 03:00:00,Sensor_7,-23.200061803946227,45.59841912496016,57.39750460549048,8.138974682677555,0,0
2025-02-13 22:30:00,Sensor_9,-21.228600735558693,55.592490902108416,49.34704466593891,10.808674042122242,1,0
2025-01-30 13:00:00,Sensor_8,-17.969448611461427,52.06081923251752,65.64029955038492,7.364188140377435,0,0
2025-02-13 01:00:00,Sensor_4,-24.100484299539744,44.49422429437789,62.90712770539567,7.397849138486731,0,0
2025-01-08 09:15:00,Sensor_5,-34.5492747760272,51.64514272913733,59.96052638738645,7.577957590073251,0,1
2025-01-08 23:30:00,Sensor_3,-21.56256739686286,37.21480850839776,45.76786302165234,7.460555698701539,0,0
2025-02-17 21:30:00,Sensor_10,-18.758826915472792,67.92068635445793,77.46797819036233,9.192205120682901,0,0
2025-02-07 11:30:00,Sensor_10,-21.68486891402098,42.92114493472088,43.67241910965834,5.678903215391132,1,0
2025-01-31 21:00:00,Sensor_2,-21.467495270305232,54.174586737133765,53.92995176896317,8.65478093665721,0,0
2025-01-01 22:45:00,Sensor_3,-24.303109350235978,39.819659007621034,57.83422622063824,7.052099760684906,0,0
2025-01-02 00:45:00,Sensor_7,-22.838337717540558,57.11280164421257,61.94031502854779,6.787855137277685,0,0
2025-02-01 12:00:00,Sensor_8,-25.965938663386716,50.539927583430156,60.52058790064712,7.013836375501346,0,0
2025-01-08 03:15:00,Sensor_2,-19.61664594723867,48.008970381403884,58.524685233572924,8.692873751050916,0,0
2025-01-19 05:30:00,Sensor_9,-24.177231245152782,52.30681760540047,50.53070500667793,5.939272352631251,0,0
2025-02-11 03:00:00,Sensor_4,-20.293818961892036,49.128101462980496,72.56361751020526,5.4165892214054185,0,0
2025-02-08 05:15:00,Sensor_2,-16.869304538727654,50.632378377441874,55.37223968388686,8.628051238795301,1,0
2025-01-05 02:15:00,Sensor_7,-22.122410371197684,50.95886216822069,51.596877310790944,7.63668154400028,0,0
2025-01-07 04:15:00,Sensor_2,-17.759889221277042,44.232663994069426,69.812612129458,6.4515818876476505,0,0
2025-01-31 00:15:00,Sensor_7,-20.20163371439707,45.803552316457605,74.54381330418167,7.518512925957386,0,0
2025-01-10 05:15:00,Sensor_8,-24.177634199122622,63.00885235660401,73.43242678202549,8.689147715466564,0,0
2025-02-01 19:00:00,Sensor_9,-21.443835267969884,54.027902372653635,51.84493431706498,9.829696805309034,0,0
2025-01-06 06:00:00,Sensor_1,-18.335730397838248,53.15508285994247,81.21457592854024,5.181294485511575,0,0
2025-02-09 01:30:00,Sensor_2,-21.81293607095791,60.20595251597043,64.3447606986794,13.40256328873432,0,1
2025-01-19 12:15:00,Sensor_2,-21.44801573081148,48.06344230888324,50.65459531019581,8.834206419677624,0,0
2025-02-16 05:15:00,Sensor_7,-23.29788329810605,52.517170539234556,72.49645023331897,5.62605461139728,0,0
2025-02-06 10:15:00,Sensor_6,-21.199921683204348,69.80701467848735,59.27821148991306,7.418989197121112,0,0
2025-01-02 09:15:00,Sensor_9,-23.99596359797073,51.222239792487265,70.75059798390966,5.727208983796714,0,0
2025-01-31 11:15:00,Sensor_3,-17.420357752277226,51.956551604097214,66.26818670610639,8.236262438239416,0,0
2025-02-14 20:45:00,Sensor_8,-19.3922366691919,39.55225153441313,56.70981144507661,5.896694868392614,0,0
2025-01-07 02:00:00,Sensor_5,-22.356786291316922,63.157268009136814,47.40064623214543,6.324359745944745,1,0
2025-01-15 23:00:00,Sensor_5,-19.957485126058256,54.91525074339476,64.95718145385352,7.7893350178276215,0,0
2025-01-04 17:00:00,Sensor_10,-17.517033433401508,50.59007982053953,68.00404258382729,6.3638870160308825,0,0
2025-02-04 22:30:00,Sensor_5,-24.55080172485994,52.470200096062,48.456425889616135,5.363889535999372,0,0
2025-01-19 05:30:00,Sensor_8,-22.83181374554226,49.423151858945864,53.79601653249618,9.094571225974246,0,0
2025-01-18 17:00:00,Sensor_7,-20.003014026095226,56.43915394337529,42.78179294300158,7.465821547743334,0,0
2025-01-18 19:15:00,Sensor_7,-18.8494752312528,54.881868364897414,53.59392101980232,7.498038698617367,0,0
2025-02-08 08:15:00,Sensor_4,-23.170360213847484,48.71305366857535,70.86366907931061,10.009293955518743,0,0
2025-01-06 14:00:00,Sensor_6,-21.350924075199565,52.94600066116295,64.33493454697607,7.004121992312502,1,0
2025-01-26 17:00:00,Sensor_1,-23.872291302062095,53.036019948721226,77.04871992198383,7.035635589630374,0,0
2025-01-02 13:30:00,Sensor_6,-29.85029539528817,41.54149088702503,67.08722307510462,5.738919329552601,0,0
2025-01-19 06:45:00,Sensor_5,-19.91584743806485,40.789844113804655,59.33533252987999,5.552250224320018,0,0
2025-01-27 13:30:00,Sensor_1,-19.72924038199734,51.09046403230833,66.10234770386093,6.827763571822173,0,0
2025-01-10 05:45:00,Sensor_1,-32.73952555520848,44.71709282211383,56.32402341299864,5.920241108268367,0,1
2025-02-01 04:45:00,Sensor_3,-24.80114153271069,51.75249885895699,56.06714638637007,9.676464484424976,0,0
2025-02-20 09:30:00,Sensor_4,-23.746169954477594,54.62457334609272,71.78805493596084,8.756835142494415,0,0
2025-01-27 16:30:00,Sensor_1,-21.548150949335987,49.228179636130584,52.840627494907935,9.058635632965103,0,0
2025-01-17 18:00:00,Sensor_10,-18.680227516866076,45.26790426357624,78.43513335103762,6.6977357182129325,0,0
2025-01-13 22:15:00,Sensor_7,-22.905420066445757,47.183067747738484,68.68509712477297,5.548012073962729,1,0
2025-01-03 03:45:00,Sensor_2,-19.643293954100695,48.891073994608035,63.6396068738392,6.202016510928296,1,0
2025-02-09 22:00:00,Sensor_4,-18.746692605660595,45.33986593177399,70.59613311137444,11.106936738108704,0,0
2025-02-05 00:15:00,Sensor_9,-22.011178052465304,58.933777244151614,90.36158100872655,9.286509824626037,0,1
2025-01-31 04:45:00,Sensor_8,-19.71154671139689,49.09507066992839,58.34516143511258,7.082094445162747,0,0
2025-02-07 08:45:00,Sensor_2,-20.065638947488967,55.22333117837704,67.48064607368791,4.098662485186046,0,0
2025-01-29 16:45:00,Sensor_9,-27.498322927364,48.84362867318712,59.01545948854493,8.458530713203478,1,0
2025-01-29 09:15:00,Sensor_1,-21.764870885760338,51.73977066303395,51.04026737695127,8.12294322188088,0,0
2025-02-12 00:30:00,Sensor_6,-23.70267084165323,48.65773719401618,71.12971121969541,7.790392234921391,0,0
2025-01-24 17:45:00,Sensor_3,-22.424025840109085,50.85550700966339,62.16501638554151,8.854932181647289,0,0
2025-01-11 07:00:00,Sensor_1,-26.421260533595134,51.81985670028049,63.535495613937506,9.471519170574785,0,0
2025-02-21 20:00:00,Sensor_8,-24.4305843835916,54.05430858016612,62.43829451371088,7.426506047039183,0,0
2025-01-30 18:45:00,Sensor_6,-25.964666229835277,45.41983127646201,61.09183866685248,7.456280472764145,0,0
2025-02-14 19:30:00,Sensor_4,-17.556366800591313,41.368826079939666,58.049014429859916,4.385075981702122,0,0
2025-01-18 04:15:00,Sensor_3,-18.62888572700811,56.54906667596062,73.58347345349647,3.754755013168614,0,0
2025-01-26 02:00:00,Sensor_10,-18.067878813308674,65.45161964797067,58.56000557158029,6.273286804283469,0,0
2025-01-26 05:00:00,Sensor_2,-20.83806172255505,58.66092288588783,74.0320042046518,7.1622008562251915,0,0
2025-01-12 17:00:00,Sensor_5,-21.058896111806938,44.22552981917064,66.49070869244741,5.83428131736564,0,0
2025-01-06 12:00:00,Sensor_8,-21.061159426053504,48.592356450678395,92.37700468240538,4.722961938015121,0,1
2025-01-14 05:45:00,Sensor_8,-22.980889889130133,52.00251478431385,70.60741807018182,8.39869815206234,0,0
2025-01-15 18:45:00,Sensor_3,-20.941902714677102,50.74181429340993,66.90577289727752,4.3872795507483175,0,0
2025-02-13 11:15:00,Sensor_9,-25.500677761259276,57.66081884804274,71.35973939699005,8.754980057768933,0,0
2025-01-19 01:45:00,Sensor_10,-23.737674605691513,47.177732830679425,36.81743487837379,7.850872374560084,1,1
2025-02-13 02:00:00,Sensor_5,-18.42444456087303,47.77326102501725,64.88277450866387,12.386760713438601,0,1
2025-02-15 16:15:00,Sensor_7,-23.642893891040707,50.43890599924919,61.61083361458298,8.586984419539831,0,0
2025-01-12 23:00:00,Sensor_9,-20.467671364310938,58.96557163803748,50.420329078126436,8.231869128191828,1,0
2025-01-16 20:45:00,Sensor_7,-22.243705502184625,49.35205194662977,53.83179868669602,4.366149789234932,0,0
2025-01-29 18:15:00,Sensor_10,-20.550900879035087,44.51673777199492,82.53515335956713,6.941419221866032,0,0
2025-01-08 09:30:00,Sensor_3,-22.429644705696663,48.19616793401829,64.54851824839427,8.78110537606793,0,0
2025-01-11 00:00:00,Sensor_2,-20.892270680848252,49.44580231403636,55.30199158111162,6.682423793375572,0,0
2025-02-21 05:30:00,Sensor_7,-21.382548515588145,45.523914279237225,60.90006041984047,6.107802159225322,0,0
2025-02-08 15:15:00,Sensor_10,-23.399257793700716,50.47646559580117,49.61743940899105,6.900091909343599,0,0
2025-01-01 01:00:00,Sensor_8,-23.03041729288705,49.69534182426358,48.08769422514902,8.832066302457662,0,0
2025-02-21 05:45:00,Sensor_4,-18.44794675296738,55.000187229129565,70.93578658674627,9.208935776488717,1,0
2025-01-02 05:15:00,Sensor_1,-20.663858025032436,49.199788991346566,47.45283219962305,4.2467102314461735,0,0
2025-01-30 01:45:00,Sensor_6,-19.286921292527524,47.19132667969678,25.345805590735097,5.952452520347503,0,1
2025-02-19 13:00:00,Sensor_9,-19.720962804777777,46.33646605451413,64.06436461689786,7.4913846067261245,0,0
2025-01-17 07:30:00,Sensor_4,-22.798490929565318,49.85871123350881,65.22370918439606,5.439710067633697,0,0
2025-02-19 14:30:00,Sensor_3,-24.707480560471424,45.27378402112976,44.767564712472016,5.529420982810259,0,0
2025-02-05 03:00:00,Sensor_6,-24.44864916126945,62.14467369038452,67.42801929203654,7.129974948617382,0,0
2025-02-04 16:15:00,Sensor_6,-25.73116157428705,50.80447102099531,68.40628420892048,6.371685473524505,0,0
2025-01-29 05:00:00,Sensor_4,-21.48029953826318,49.70931352750385,50.91104464912405,5.827384442385279,0,0
2025-01-13 08:15:00,Sensor_7,-20.035239497088376,41.24248648089825,65.3799210646821,6.83666171098777,0,0
2025-02-04 20:30:00,Sensor_2,-20.0977013801469,60.354031705677386,67.43540825213097,6.317121432108015,0,0
2025-02-17 00:00:00,Sensor_1,-20.175768114108173,40.784665925698576,59.0490829111272,6.845968652728895,0,0
2025-01-12 22:45:00,Sensor_6,-20.731483255477247,55.497345405170286,73.74406189490391,5.060353861625135,0,0
2025-02-21 17:15:00,Sensor_3,-20.269952880018003,44.65110478445425,72.03639041911205,9.534868302888418,0,0
2025-02-01 22:30:00,Sensor_3,-19.381445807123946,52.26994532189772,46.14795148810247,2.2935639334288713,0,1
2025-01-07 09:45:00,Sensor_1,-22.530551862561175,53.76765375550341,58.96987676923028,12.327583545468746,0,1
2025-02-02 12:00:00,Sensor_2,-18.81416748807439,53.84546331477875,65.21898253478079,9.133365768997859,1,0
2025-01-11 16:30:00,Sensor_3,-22.003728834868795,48.79161017743365,69.730045504888,8.173276247012257,0,0
2025-02-01 23:30:00,Sensor_1,-21.23949724012031,51.36879852731977,63.10503674599322,8.975859232999385,0,0
2025-01-08 22:15:00,Sensor_8,-22.98098481059717,55.714151697781176,57.497991003050316,8.134644365990138,0,0
2025-01-28 09:30:00,Sensor_6,-19.942875169131252,50.91307891832698,63.36137421589449,3.8578229145714014,0,0
2025-02-15 11:30:00,Sensor_9,-26.044948063467885,53.89313682321079,72.82277479195464,5.338745431843529,0,0
2025-01-21 21:15:00,Sensor_1,-19.202114565974995,48.34002770559962,73.79029899126895,6.2693272998418745,0,0
2025-02-20 05:30:00,Sensor_4,-24.929752857328392,52.58027507387782,63.25436693724878,8.957878040730366,0,0
2025-01-05 12:15:00,Sensor_4,-22.9258784160342,43.53327241832584,63.752181560628124,8.222181158719712,1,0
2025-02-18 02:15:00,Sensor_5,-24.088105806048436,48.60785257738263,74.0199723235212,6.916020415522029,0,0
2025-01-31 09:00:00,Sensor_2,-22.103743614676947,52.23946429278962,63.382220056538934,8.659891832130217,0,0
2025-02-11 06:30:00,Sensor_1,-18.405459220066344,46.413138378260115,46.495061479299025,7.168835094598305,0,0
2025-01-27 10:15:00,Sensor_9,-23.588367633149392,50.06123432093751,64.62396242712796,6.966886641629291,0,0
2025-02-21 02:15:00,Sensor_5,-20.84128196167235,48.209010043561115,71.99912684976799,7.7143831885349385,0,0
2025-01-13 17:30:00,Sensor_8,-18.57676102388582,53.34176983921729,70.3881917217054,5.915042677941717,0,0
2025-02-17 04:45:00,Sensor_3,-18.19673991931747,49.001681629067924,69.54813488881948,7.098880791167178,1,0
2025-01-24 14:00:00,Sensor_4,-20.73096832952701,57.709861739193165,66.13585545763418,7.046567335359744,0,0
2025-01-16 23:15:00,Sensor_4,-22.08646783343787,46.22529066910124,45.81963240544491,5.3707864220957955,0,0
2025-02-19 22:15:00,Sensor_6,-17.716375641894672,44.97745584533588,61.00116211305949,9.020761741602213,0,0
2025-01-09 05:45:00,Sensor_4,-18.43266694028923,48.35779631335593,57.80140990892666,7.319335706038236,0,0
2025-02-02 21:00:00,Sensor_5,-26.531676105639214,46.16464324340564,62.918912659513445,5.556557490792041,0,0
2025-01-11 23:00:00,Sensor_5,-18.876118211701662,44.339385847861706,53.16265198130242,6.931981960874804,0,0
2025-01-22 17:00:00,Sensor_8,-24.203870009035988,45.26398494420248,60.91755108267994,9.504891113316749,0,0
